Patient_ID,1563591_at,1570350_at,200063_s_at,206289_at,206847_s_at,208129_x_at,208493_at,208557_at,208604_s_at,209359_x_at,209360_s_at,209905_at,209905_at.1,210365_at,210805_x_at,211180_x_at,211181_x_at,211182_x_at,211620_x_at,213147_at,213147_at.1,213150_at,213150_at.1,213823_at,213844_at,214457_at,214639_s_at,214651_s_at,214651_s_at.1,217263_x_at,221691_x_at,221923_s_at,231786_at,235521_at,235753_at,237697_at,238571_at,238808_at,243058_at,Leukemia
Sample_1294,3.17950940008816,3.4966080785911697,12.6072270019295,6.29639041725717,5.12272791966933,6.90342512986712,3.87039261638619,5.61007319058764,4.711355404858001,6.280578481120941,8.123203919594099,8.493166191362949,8.493166191362949,7.23958729359267,5.0163276178606795,6.91692634785294,5.12610046690207,5.02856730085524,4.893247272682769,7.18750584942909,7.18750584942909,8.6624336412413,8.6624336412413,4.6236133245980495,9.51188001069781,3.56189628186903,4.2520677250868895,10.954953633828199,10.954953633828199,4.56388552427754,11.2832741829421,10.4466760277392,2.6758597797046297,8.18368629721218,5.99182501137379,3.8344908639086004,3.5071857455311095,2.8135917046270196,4.8561062861945805,AML
Sample_1718,3.0547874491303904,3.62457417327316,12.8139792808105,6.347594500233849,5.042117223639309,5.7177648064702495,3.45955241032727,5.87668812812887,5.7209685136674295,5.71722893064616,9.53194671817333,7.92536054417904,7.92536054417904,6.31042711670874,5.38954235560299,5.9079362552291,5.64411328606936,5.16506386671571,4.93915520744346,7.685231475250009,7.685231475250009,8.76285131537813,8.76285131537813,4.25061265520384,9.02826907898641,3.1258072291362,4.4897437542839596,10.6705145211999,10.6705145211999,3.80792614584375,11.6771112673867,10.6591618643608,2.89744360805166,7.19675517848804,5.79442299997988,3.84389589675619,3.5571946833080696,2.92712496790469,4.6358447159311,AML
Sample_750,3.34460360592914,3.80840401678165,12.712578991128499,5.11595807061212,3.2254760323697003,4.63766247058867,3.8387364452150297,4.15715462226595,5.0556086849485995,4.782558279878031,7.936793507141581,3.9897700222614105,3.9897700222614105,4.2216204022916095,3.7485921560650497,5.0830077045869295,4.555719063385349,4.80289860611276,4.9905621697568,4.8554508443177005,4.8554508443177005,3.3889863635956097,3.3889863635956097,4.020839497460701,3.8536939748718,3.26009216191054,3.84067454266974,3.1429252514463197,3.1429252514463197,3.9347337422788797,11.3439783196067,9.95862586225164,2.81200829004579,3.6470436424864103,3.6830906204849,3.61126996896246,3.6489276736016296,3.0872488810250096,4.8412295468451605,CLL
Sample_1794,3.2347376627417703,3.7200457425491,12.5961943928263,4.93470937180662,3.2600142292966496,6.02263295634439,3.72902628425062,4.4879414470474,5.05811954171237,5.884138334780659,8.46293049112228,3.8368370134061895,3.8368370134061895,5.53074392652064,4.35403484488806,6.19052883028127,4.72938887768592,4.530350603097349,4.456149943132661,4.96834530868147,4.96834530868147,3.51805240969809,3.51805240969809,4.2499491053188905,5.660733553426089,3.1715109865854,4.2687492686001,3.0216940775020293,3.0216940775020293,4.12578145089862,10.7090923631906,10.7883891312324,2.69706467707586,2.84339649608508,3.3476060487080597,3.6975421519202,3.56139542661041,2.9972016162446202,5.16796311426517,AML
Sample_853,3.27124152908732,3.45240816261855,12.663910818891198,5.05790831066308,3.36166948705797,6.389352983237901,3.88665862343149,4.32475487505417,5.1174583899685,6.333060247681099,7.35593693465855,3.92639925833632,3.92639925833632,7.11562324254953,4.935829407979099,6.91305478732222,5.293546387545019,4.969865814344019,4.741909422746669,5.27671258788112,5.27671258788112,3.73253970015405,3.73253970015405,3.93579293101734,3.3344078053330697,2.91128053103108,3.47879800569587,3.23480160759741,3.23480160759741,3.92607000218794,11.460525055943101,11.3089065182625,2.7938142851066203,2.9598462261383904,3.7321741862969904,4.24247977543805,3.94326289683999,3.35196418631294,5.3011371234021,AML
Sample_746,3.2182110514407496,3.69936199671551,12.366895479655499,5.19646729355087,3.6098796112707205,6.46704843383908,3.6300147377709706,4.46410724182423,5.219888834097469,6.11738896017625,8.00663904575572,3.88148721815937,3.88148721815937,6.26392018093163,6.033592022157401,6.68758672467301,5.45449675025147,5.46514015949578,5.65775740956051,5.07189549630187,5.07189549630187,3.3219431739563197,3.3219431739563197,4.15485519364617,3.7425834600092296,2.96061479092969,4.262485188855201,3.73163247985761,3.73163247985761,4.23020973244386,11.321136994636399,10.8716639276821,2.83902341573389,3.4422810324514,3.80175363552992,4.3696388498535494,3.79194328418613,2.95456247559884,5.19704255724082,AML
Sample_605,3.05212607957175,3.5211910895376097,12.7623017421971,5.56899279094481,4.32533361921085,6.61771903127334,3.8906582262519995,4.883904895945419,4.9476683402505595,6.26836297782115,9.28836465294042,7.89760337732699,7.89760337732699,5.62971020414571,5.63820400353598,6.9272183870944,5.4208991140205995,4.66170386561469,4.893067630045651,6.883375303015749,6.883375303015749,6.738841672318231,6.738841672318231,4.21682684187173,6.89792040246951,2.8342573854846096,4.4165207457838305,10.4947854616671,10.4947854616671,4.1914721224678395,11.7376415977262,11.734382591072901,2.6336153962468303,5.808518709910611,5.1104499462356605,3.7725475762854703,3.40928405231152,2.6888080924653797,5.17537247702646,AML
Sample_457,3.25395352966943,3.1926303724219602,12.323980249764302,5.471768739539809,4.2695446875397005,7.45909098408924,3.99810076361249,5.53812178525645,5.12745175084957,6.642093392845651,8.22932449999314,6.915716634215929,6.915716634215929,8.383537407006099,5.6645711988133005,7.386374869032591,5.98298639963136,5.71796230651698,5.80472960313171,6.43536301134019,6.43536301134019,6.6409598892130495,6.6409598892130495,4.07068927725673,9.738361417124311,3.27159103153234,6.31329345381883,9.60763557749358,9.60763557749358,4.1149876967562005,11.1430062952976,10.6854479209829,2.71287879057384,5.0331088864388605,5.54701375795195,3.85469858143049,3.41545909516284,2.86196084388847,4.75713289191902,AML
Sample_399,3.1981592870531297,3.54271044690894,12.6251173642331,5.546934370441481,3.9700992446173595,6.25441651617741,4.0695903633090404,4.56087782288136,5.22640546474903,6.241811118989741,8.25662129926432,5.31342722272143,5.31342722272143,5.3352500508451,4.65375530485742,6.47570051053651,4.94925429864711,4.99610403458341,4.94213216558787,5.60170184226899,5.60170184226899,4.62496780519511,4.62496780519511,4.60439936891903,4.5167089241914296,3.0887596979217897,3.91038232280091,6.920884270541579,6.920884270541579,4.30785311354128,11.057868872453199,11.009895024165198,2.87317774009947,3.08345071336256,3.79241199754461,3.58333390893196,3.73585526945243,3.19915308699779,5.52555118693634,CML
Sample_1375,3.30625680945364,3.90527790462758,11.663124366707999,7.84248583534728,7.01957953668821,7.06485930776903,5.10665393527032,8.54709587586804,5.98216484911324,6.70008619998492,7.648030266962769,10.4995376061104,10.4995376061104,8.73277694167103,5.4967479102827195,7.182192853920161,5.7264624538639906,6.252586980025151,5.90560902537859,9.020932905766301,9.020932905766301,10.402094007124699,10.402094007124699,5.79838349914242,12.086702871988402,4.97000336263097,6.051086806982171,12.8110783348166,12.8110783348166,5.198674816891059,9.4523890041983,8.857108895230581,3.02536836764764,9.131639139445118,6.85734048506219,3.6631613495680804,3.9726510597299503,3.11270926873022,6.02701471142095,ALL
Sample_2240,3.3977212907370697,3.82231368428749,11.5127070643055,5.54205460170351,4.43101621719167,6.479233364880001,4.68433837287448,4.43405068546788,5.30444813230167,6.24509221663272,6.99009791696313,4.46460059910081,4.46460059910081,6.187649406990089,5.456229254231889,6.64434711009861,5.18674385004388,5.10565799411816,4.84237840553458,5.83635245399006,5.83635245399006,3.76026137562895,3.76026137562895,4.80819444696423,4.40596234188049,3.07919701256652,4.16488690944973,4.81985482568245,4.81985482568245,4.47169102826418,10.1169529606637,9.94080823708168,2.7109334060141803,3.17997633974128,4.04576687805718,4.59362561287701,3.83375563150697,3.17816437574434,5.389707232665019,CML
Sample_1171,3.12549585550318,3.3655709267419396,12.3752158012709,5.37448678532019,4.0043957895604,7.44839604678524,3.7949768643502098,4.82785901643113,4.86220955513959,6.961997733838639,8.64882051965086,5.81344601848966,5.81344601848966,7.51706002799482,5.666650272413089,7.69708150934263,4.98471206679064,5.208535071836231,4.8712408108966105,5.62000794844443,5.62000794844443,5.5760704229689,5.5760704229689,4.18781111415667,5.29124061040742,2.94115816054489,4.00491537864128,8.15656147350634,8.15656147350634,4.18363729227875,11.098503288391301,9.914516249988,2.8556607316042,3.88882142283382,4.37944824888879,3.45449870628523,3.49408723714576,3.06590760576792,4.914970923828281,AML
Sample_585,2.81791014067233,3.5415407556038905,12.711498915066302,6.484418764035031,7.295171104017639,6.453529010146531,4.01817621676126,6.80490024825413,5.35710456531158,6.342588356670481,9.37539432832752,8.90729843076991,8.90729843076991,7.2372865162967095,6.258232157894209,6.751258661205941,6.01461080946563,5.98893726646197,5.830282526859441,8.12263411381159,8.12263411381159,8.77507445582468,8.77507445582468,4.31444298665434,9.45188548685871,3.56376900615302,5.9261765149756505,11.307538463789001,11.307538463789001,4.74064097699777,11.660350660834998,10.5909263225898,2.8587094396162795,7.88676818674804,7.142587248163919,3.85108513674164,3.54199358945768,2.83270552731463,4.62373115639022,AML
Sample_1860,3.29588357342593,3.67008654982464,12.789772176182499,4.99914463477082,3.2712115138935696,6.8797719464599005,3.75059545422172,4.69689012669213,5.08729557509083,6.61657415929005,8.46599831055952,3.8090197032892297,3.8090197032892297,6.46598854412412,4.74919214869521,6.90492592596091,5.257838115175099,5.450513553486201,5.05243569847675,5.3962950022118,5.3962950022118,3.2891713906395297,3.2891713906395297,4.56759475564517,3.7708729057351897,3.1366161273205297,3.89415952937659,3.1362301043578498,3.1362301043578498,4.4591993922246305,11.1365767153202,11.2701288777247,2.90616687421911,2.9560282480369002,3.29976837245789,3.67742640816836,3.56297531774953,2.80053156477869,5.12334656548558,AML
Sample_668,2.93063588361565,3.53700581778262,12.4938263566273,5.23059051614127,3.5185245632176,5.933755494208389,3.62814440631998,4.22807234183576,4.920019560911929,5.865603049007469,7.15521049710878,4.2248536845003395,4.2248536845003395,4.65749245196904,4.6607756511072,6.29964729901824,4.3460102375471,4.8122771064565,4.70917601816898,5.09264648311889,5.09264648311889,3.60248036402107,3.60248036402107,4.04261214873491,5.32530213313991,2.9572172490198,4.13758060472124,4.07383375312712,4.07383375312712,3.83211163225904,10.9308555079664,9.65635259005169,2.88991809640503,2.9572172490198,3.5326836905216097,3.6450359169235402,3.49250032392875,2.8584469143705,4.79555842307529,CLL
Sample_554,3.1138457325819395,3.41867446449266,12.4388984657568,5.19595569548116,3.58338609682079,5.90497092682492,3.8986798569055003,4.04233330039808,4.88544625678276,5.7939325471210195,7.45271093628011,4.10734037320488,4.10734037320488,5.43989403313591,4.69508808026933,6.2889781258922195,4.61579172110582,4.765954014082991,5.078670556369401,4.6501297843086,4.6501297843086,3.3432636083416,3.3432636083416,4.20373711196092,4.80392042844874,3.2143438450181003,4.52912150524498,3.7378801354616,3.7378801354616,4.0071858496134105,10.9289979579109,9.91076023315058,2.7796744206989596,2.8835482627903395,3.5547514448932302,3.60572468440108,3.60840742907901,3.0374056582620494,4.97151009103621,CLL
Sample_1648,2.99238846745439,3.7477065438880897,11.6906148054445,5.11607984008645,3.55453310087372,6.43235714288175,4.08061376331362,3.9884280663347997,4.696124372704389,5.9057220159626995,7.84131559090321,4.49062797946441,4.49062797946441,5.04232833735903,4.73431831738996,6.3952392065329695,4.86723644767502,5.11571029404793,4.601067491701531,4.9448433981972695,4.9448433981972695,3.79089708999614,3.79089708999614,4.18936316198967,4.981483792759651,3.38418352979977,3.9807254946708,5.08653152621523,5.08653152621523,4.09029004759422,10.5341523297218,9.88533407091116,2.9157043833407097,3.0356394364246295,3.73081424784371,3.67225618830129,3.5560875877691602,3.04134931216942,5.1586452274183605,Non-leukemia and healthy bone marrow
Sample_283,2.8332291559403395,3.6947672742022095,12.5692009790623,6.231785487619519,4.361618858237501,5.5704504896505,3.92759090821433,5.18949452476452,5.11623042699383,5.3732820297889505,9.03233262473157,8.18411707372089,8.18411707372089,6.03527750090845,4.52868911051675,5.700798998258589,4.62576724141401,4.36386882058236,4.22741283844788,7.352141393570251,7.352141393570251,9.2687314194929,9.2687314194929,5.4966684150273,8.3519065822928,3.4168449634626503,5.858550277564759,11.248291334167499,11.248291334167499,4.2043893663558505,11.417063631305801,10.4882668210813,2.84789918055759,7.83548469564223,6.16506249860641,3.59174789720467,3.8172779938055004,3.03974169113465,4.8282840227283295,AML
Sample_375,3.01746255903851,3.53092875699134,12.7272231133897,5.668704548309719,4.30671649046387,6.555367124952659,3.3103675908862997,4.465015297281,4.537402420209849,6.6334046652694205,10.081843807475598,5.5391964923447095,5.5391964923447095,6.963968297838861,6.0443034298062095,6.73790222200401,5.41955991288435,5.3942482507407705,5.15085166785999,6.03119765246508,6.03119765246508,7.098733819613599,7.098733819613599,4.2235001857984305,5.59752243761888,3.0615535570169503,5.26375563064128,7.50327481847306,7.50327481847306,4.41998519664014,11.5967364742568,10.827725032637401,2.80525194092048,3.15522795729707,3.9771882632217097,3.69807456371088,3.56179689501715,2.9907951242001896,4.809156532626781,AML
Sample_1957,3.0685838269594705,3.56918843225452,12.521538217300598,5.0427845448094,3.3711922460341204,5.85400339536605,3.85493994906778,4.05723994788488,5.13860137056851,5.4763279053487,7.41627162274258,3.93213016792809,3.93213016792809,4.95620821357146,4.485559498794419,5.960907819919941,4.4817245045444505,4.704910309777071,4.848476384639,5.02088015300966,5.02088015300966,3.3253645641670095,3.3253645641670095,4.07678168661412,4.01471006950395,3.30245118909556,3.76604236216445,3.35302341318333,3.35302341318333,4.20371067950545,11.001419191507402,9.97762550160502,2.7614567653323903,3.1668676326772403,3.61899533562668,3.3988668117651004,3.6887099208918603,3.40215182093024,4.852199062401151,CLL
Sample_1593,2.89748872790888,3.52492466096214,12.405823551449801,5.60399878164339,3.3197814913179506,5.770896831938731,3.68745084243738,3.86229053275363,5.03950049231532,5.815787385988361,10.259456422552,3.97013306312114,3.97013306312114,4.99874399419362,4.11573620367842,5.740191961140701,4.10957333126009,4.72796801606981,4.54727646270372,4.77304191972366,4.77304191972366,3.3156892025080698,3.3156892025080698,4.28618449350605,3.94289416319012,3.0615109875312996,3.7837499965922006,3.0657144336804403,3.0657144336804403,3.9632811596833504,11.0728401763588,8.56863264537175,2.79267568534051,3.1948038240662795,3.70672946896814,3.7070440601914503,3.50979012321796,3.0380054225951802,4.94865922244936,ALL
Sample_535,3.2191196249421603,3.7942208610909702,12.182248401017802,5.37839743132772,3.5156126319727004,6.547621175170879,4.18842127070875,5.07917873807451,5.02426695833241,6.67817093943442,6.7921940110666394,5.407477470365469,5.407477470365469,7.592840326111599,6.33623872139706,7.105628392626469,6.146804464314441,6.328408729625901,5.8099015916678,5.932941234505511,5.932941234505511,4.74435783937532,4.74435783937532,4.4159246114708,4.113511095407049,3.0941447818000096,3.98981665398477,7.22817316325304,7.22817316325304,4.77414289174509,10.978013108320999,10.432344323288401,3.1966825433208994,3.07904965755237,3.8835249383551096,4.20837459890945,3.78751094679496,3.0050831386555297,4.90821296889633,CML
Sample_712,2.9816728185320898,3.51186664282584,12.7706620589854,5.8854904911435595,4.77291587630219,6.9445384901088705,3.7584407633911496,5.10135604658928,5.00479130245859,6.61697591513114,9.622272163702698,8.637963123137231,8.637963123137231,7.77910363987395,6.67182240402287,7.038619381913249,5.69162756104998,5.64199315996166,5.330805370799371,6.505065444178911,6.505065444178911,7.584532416988409,7.584532416988409,4.01574187636154,7.65210853056333,3.3127524584518797,3.55146026434852,11.181410350429198,11.181410350429198,4.5158846798706,11.6975575059533,11.2317378213958,2.84531291031783,6.10799987268606,5.524372480573571,3.53366041513326,3.62555246059968,2.82146244874318,4.856319266948571,AML
Sample_1618,3.4769931285146805,3.5763225308936204,12.3280085660673,5.81487684986637,3.52588959505426,6.40868335752012,3.9251342703551297,4.76798622990806,5.04391687745875,5.83332598958691,6.432524874468349,3.8881904207870495,3.8881904207870495,5.61112484102603,4.94277243335575,6.463331891444991,4.92197693816216,4.70006478495008,4.67524047590552,5.28653132840338,5.28653132840338,3.37038992758804,3.37038992758804,4.06545347417268,5.30891103172733,2.79502180818526,4.862445285323361,3.8323410200490295,3.8323410200490295,3.79550187042004,10.7223136960448,10.391464968506401,2.77524646150496,3.1819696389046497,4.158987453810839,4.10203317715764,4.03141308937564,3.0771504679078,5.11437482482878,CLL
Sample_1317,2.7144336109175002,3.55020040923524,12.5992897853446,4.914910148097889,3.27612250084014,4.80269861471393,3.57319333858888,3.68185911148012,4.62346026239075,5.0940551909025995,8.18802406062549,3.74555835830459,3.74555835830459,3.85738404825544,4.07978385877929,5.58661243253234,4.143581977001549,4.06385315129154,4.54022556393633,4.69633270318747,4.69633270318747,3.06825712105121,3.06825712105121,4.16090266260691,3.55657231921184,3.07464630752403,3.4941739724008,3.3814145047597997,3.3814145047597997,3.7547315066623996,10.8648718622156,9.280703431398669,2.81623747723177,3.34329560026377,3.31301865750523,3.79318248532185,3.31006467803115,2.71988158435949,4.79705702143509,CLL
Sample_1775,3.0200333820262597,3.51391435966794,12.2811519647109,5.126527617787611,3.2940071107755697,4.61870462882016,3.38961603502455,4.04990842492495,4.66289326043634,4.2427304654237,7.713015324986941,4.15206914485546,4.15206914485546,4.21147711682473,4.28082765785648,5.35377981685562,4.70415957097691,4.70452548052486,4.497232058950191,4.943449425167129,4.943449425167129,3.31031101333979,3.31031101333979,4.48987437262608,4.18146245438661,3.2308282363576604,3.8335696687747203,3.3260995633268498,3.3260995633268498,3.74618139898169,10.8214840154967,9.901785694488991,3.00275462246761,3.30454448918432,3.50292232113375,3.6348644737295004,3.56732215585976,3.1005768633512796,4.85889450550331,CLL
Sample_1099,3.13509245054313,3.73618523882617,12.467639722746199,4.78822379513221,3.4558667572716097,5.684612473977129,3.2710118444665297,4.19457489450165,4.75510628677919,5.936528310268071,9.340355121092289,3.82475764381969,3.82475764381969,5.763053078798361,4.42706406418229,6.29751050903553,4.88889350435862,4.9160999951990805,4.7402585988888095,4.7245358264271795,4.7245358264271795,3.33458549527766,3.33458549527766,4.30102095150246,3.39126247237594,3.07530830620746,3.50301108322715,3.49044256722831,3.49044256722831,4.22380060809031,10.209980112211902,8.95956878863798,2.83109335378636,3.12670524771959,3.0385990382645898,3.08827497475102,3.24882832597583,2.67677480032552,4.895977225529809,ALL
Sample_2015,2.9464675450290496,3.47412110684897,12.556323880120098,5.143007453813429,3.4237588118491398,5.703773637692269,3.88518897791808,4.00484930319061,4.95042145705039,4.7269947751747,7.5612684764714695,3.9652940348212002,3.9652940348212002,4.26360253056625,4.11490813550504,5.36388831514788,4.45411259102463,4.43656423564281,4.45289510949835,4.81302999616254,4.81302999616254,3.23976260558729,3.23976260558729,3.91060935510827,3.45500707490146,2.95103469826815,4.29637403671298,3.27536702221516,3.27536702221516,3.52797753199632,11.224619958052301,9.266194678591189,2.8324535313159402,2.88245324348666,3.6851965123976296,3.69398677562926,3.4881478143967004,2.8405468055473704,5.05404278489424,CLL
Sample_1964,2.9391293557054103,3.99360507560371,11.9588092566939,5.69558191855417,3.82194887274666,6.4988039928641,3.9930186476394502,4.95704599400715,5.11299801864894,6.504243777120481,7.39427741240456,4.64975331700749,4.64975331700749,6.7546417068791,5.819841944689161,6.98468702646893,5.51406789987147,5.607037726612459,5.640479278402389,5.85809019604357,5.85809019604357,4.04152389665751,4.04152389665751,4.750932522332589,6.44824363662955,2.82526969679941,3.6317626823540596,5.22594199983545,5.22594199983545,4.2407224248247095,10.6431276740765,10.1513918219456,2.8227821939384503,2.9885636471132795,4.001763644430629,4.134588163987741,3.88400590991822,3.00670065015442,5.3411914767094695,CML
Sample_757,2.9106048510774,3.4294163989606603,12.20075961549,5.02577237624254,3.5843977774232,5.58586774186299,3.8552579111876,4.58674156884017,4.773875643650889,5.44993481536766,8.48165241108499,4.55154878103753,4.55154878103753,4.64372464821387,4.21905432834342,5.88764289716524,4.37939035098015,4.1668141602432796,4.60757062048838,5.225573384870209,5.225573384870209,4.637770528946411,4.637770528946411,4.13723177192529,4.08500364249849,2.77260223277578,3.6334725683967597,6.53776679356197,6.53776679356197,4.03276566516513,10.852093586253801,10.1569815075246,2.74359370644934,3.35410028564348,3.6431222678312003,3.5826843856374704,3.45259977391099,2.8795608891126205,4.89305142486967,Non-leukemia and healthy bone marrow
Sample_1434,3.3112444967773698,3.4830420659323598,13.0392301450266,4.9011487388580095,3.81295887862259,6.68063881107062,3.73815549335317,4.05400439628892,4.9888489087024,6.46139439621325,10.557445119300999,3.7707468330313,3.7707468330313,5.4768859812396,4.785729054826481,7.04000204949389,5.298792501414651,5.58656750902936,5.00237621306571,4.85758028898434,4.85758028898434,3.24230106415029,3.24230106415029,3.79256248238662,3.6678609794286903,3.16262915052747,3.4937013926164298,3.31693364652311,3.31693364652311,4.35896503947425,11.458741618014901,10.865573982636098,2.85535453289667,2.8523405361206002,3.2085660781021694,3.42346669637386,3.60052611055817,3.0622819887503,4.8595054355356,ALL
Sample_886,3.00571310925667,3.2560394635370202,13.196702350452002,4.81961646816277,3.4388795960981,6.286752509758119,3.51347583899895,4.1817804891082595,4.57914111306685,6.38115481646551,9.69824099290467,3.7264896596255,3.7264896596255,6.22920468299944,4.5725827609862995,6.65448833094488,5.3708750883930305,4.9388153327805595,4.957386286949969,4.70102173081451,4.70102173081451,3.45348045518423,3.45348045518423,3.88163687162763,3.56356189155577,2.8826215967674,6.878218176178289,3.48162609219442,3.48162609219442,3.8233216190549704,11.9470478277069,11.924285036345301,2.70691984120632,2.97821289842415,3.29490382236075,3.55885185399288,3.3510698639123704,2.74502859206742,4.56694750530074,AML
Sample_1898,3.15549270237171,3.7748609981008396,12.6957440540357,5.10076223381792,3.2244549441954304,5.79356209008434,3.74066852126509,4.24102562211977,4.5803234953291,5.537327394128241,10.2974275161529,4.06946167391392,4.06946167391392,4.93397672496713,4.7038566231621,6.146014004668701,4.67918052449646,4.76433350534899,4.9217888242270496,5.10673423492434,5.10673423492434,3.24213580646044,3.24213580646044,4.33599034513737,3.84192117572396,3.04672594365237,3.9371661291982902,3.1792235692081405,3.1792235692081405,4.03882937779836,11.4938025686446,9.619766080102789,2.6888678060481297,2.96820511965964,3.64632111700315,3.6771941393859904,3.46672959558783,2.9602667332233197,4.73665061143026,ALL
Sample_1261,3.0346857279928603,3.99536182511726,12.2951809888076,7.2079765961638795,5.987684397879961,6.857841658088191,3.52058810780811,7.49523083644608,6.09913212804271,6.483413742472219,7.6430192837591395,9.1797465455274,9.1797465455274,8.83443657034791,7.655822664530651,6.90901354335394,7.2892621883416995,6.9593727106774805,6.895795722855741,8.271249597389179,8.271249597389179,8.882905235274801,8.882905235274801,4.87737657520665,10.7211275059074,4.45769230652233,6.85142895823716,12.0048921570296,12.0048921570296,5.48525147169096,10.973827719154,9.950428728509971,2.94226990002884,8.54195685861965,6.08275404449167,3.976026869558,3.7660077637208302,3.42062556815831,5.001982531686281,AML
Sample_806,3.18865503516711,4.077734697014081,12.3823269215609,6.58460626261966,5.59475858707543,7.414901628239041,4.921090368109019,5.82576923440575,4.9646955385182405,7.123427660286749,7.781238065076491,8.31567550901352,8.31567550901352,8.439853726152151,6.985716222116441,7.42295506033692,6.30596082264359,6.7866326700555595,6.04661931718912,7.413133341107839,7.413133341107839,7.93298872024587,7.93298872024587,4.8370179528229205,10.937322084155701,3.0262059329548596,5.8160646891790995,10.7734861321243,10.7734861321243,4.21998651099189,11.2465379079365,10.5467232460144,2.9688714637224196,7.79558572462158,5.9223817038371696,3.6780706659584803,3.78079712505036,3.0708777620805003,5.758133490973379,AML
Sample_438,3.22620817379166,3.71762264682058,12.729823546842699,5.63558016412037,3.4468464168329,6.15577167803188,3.7400400343276696,4.5093283639598,5.29465791589795,5.93320033409905,7.37048780307366,4.433489521036869,4.433489521036869,4.57571646200687,4.47648092816122,5.86490085152459,4.577016532196071,4.8070026722406105,5.12653187215671,5.1127396402057,5.1127396402057,3.5381254350082703,3.5381254350082703,4.4318907604921,3.9014471910742996,3.43678070203676,3.82698228382292,3.40042146782909,3.40042146782909,4.02432874863661,11.27728815102,10.690373659089301,3.0415752385520696,3.0898434564203594,3.55559959473402,3.95617296436806,3.5539286268655497,3.06933575826469,5.316426537744009,CLL
Sample_1917,3.02616535710254,3.4633854533781294,12.5718799717016,5.14906060206132,3.5139137232932502,5.60870080470507,3.90114470860341,4.364487779532221,5.049514389017889,4.991622962262809,8.04626723656133,3.89574742141432,3.89574742141432,4.297156986312451,4.66946976143791,5.71624796424281,4.389548059584009,4.6636311724447,4.45459380387879,4.8332668131515195,4.8332668131515195,3.03657819724187,3.03657819724187,4.30977315735732,3.5528097875438305,2.9571947580905302,3.22741829046785,3.65447145157736,3.65447145157736,3.59104122923173,11.187295891869098,10.416739497531099,2.84311734888263,3.0050520884889798,3.6354047549329302,3.5305968845159303,3.67517564156497,2.87104525073399,4.69621761369909,CLL
Sample_363,3.0950532372389703,3.78666091204085,12.2006718020315,5.0056821198608,3.65675655604276,6.66539051494667,3.81265416735361,4.80896615827442,4.859603558880741,6.436212751018161,7.5728206854216,4.99981004615595,4.99981004615595,6.8779737011902,5.08593529475006,6.88873164142416,4.72327743375063,4.78309748006503,4.79535304461254,5.33649831453036,5.33649831453036,4.71263032979557,4.71263032979557,4.29254438336629,3.8908504146592597,3.09019853152954,3.79022004559965,5.459300469192259,5.459300469192259,4.01256851866997,10.2445249536851,10.1239640684935,2.7925606702707797,3.02627232593288,3.89586904524578,3.83957604394304,3.77140062391132,3.0138992902678,5.05817923289684,CML
Sample_490,3.3265002224774904,3.76097879167741,12.2686884977459,5.16497140355745,3.1976712001284904,5.70285169522643,3.81398466886002,4.01607436345058,4.62106861758399,5.579762347438639,9.60801439645379,3.52539913251912,3.52539913251912,4.9294892061737805,4.257927809480701,6.001626597535571,4.48164062114308,4.84363007489265,4.14147213502573,4.70871994789701,4.70871994789701,3.2871708086092997,3.2871708086092997,3.9624134352208,3.6820551965023305,2.8955007314054195,3.27670410657453,3.2086429891658903,3.2086429891658903,4.02322677668881,10.5162569867559,9.731531381809619,2.7205229987949,3.33936165784152,3.16190597430102,3.5060664302415496,3.39974440220399,3.12735608674493,5.03847949517801,ALL
Sample_777,3.0311314583770197,3.50883965609561,12.913752507965699,6.09118869075396,5.3416727281226395,6.44481368781685,4.15993911083636,6.080928531904349,4.8014894362654195,6.382135405334519,8.6947040325604,8.73812077617229,8.73812077617229,9.09157466289558,5.0684598389404005,7.01679924728881,5.60944661879863,6.06108005025476,5.61473973786643,7.161469447191559,7.161469447191559,7.925918933480309,7.925918933480309,5.099835771873071,9.093840724177788,3.45607217155636,5.3776965329128,11.057375534716199,11.057375534716199,4.36011225411107,12.335882056294802,11.4709212941823,5.56874463511755,6.33697421276512,5.099835771873071,3.6453305160701097,4.61891572694272,3.5286416751678105,5.060314116680769,AML
Sample_2019,3.19238364649611,3.6059815605149104,12.492438780865,5.00410759884111,3.48897130290789,5.7340096502661,3.8091373606906895,3.96220941090199,4.791442603310781,5.60337083062277,7.033276680951719,4.33941469950246,4.33941469950246,5.63424951758541,4.74346814580891,5.90651811167263,4.60627359304803,4.966689079929759,4.9697245160221,4.58469012226048,4.58469012226048,3.28604218125643,3.28604218125643,4.1589738872651605,4.0528288742853205,3.0723165975332005,3.86315586469332,3.10348311934015,3.10348311934015,3.88890666311588,11.304530999723498,11.030803479461902,2.95190222776308,2.78141845381982,3.2337278949034203,3.5664117500174397,3.4238315173448597,2.9153961768366097,4.81791981446118,CLL
